wid,weibo_link,content,img_urls,location,publish_time,publish_tool,like_num,forward_num,comment_num
NvfB1zegB,https://weibo.cn/comment/NvfB1zegB?uid=2481431541&rl=0#cmtfrm,你校真是太爱蹭了明明一点关系都没有  原图 ,2023-12-02 12:43,11,0,6,,,
Nv83k1Y03,https://weibo.cn/comment/Nv83k1Y03?uid=2481431541&rl=0#cmtfrm,亲爱的北美小留们，我最后悔的事情就是本科没有好好玩。所谓青春过得多辉煌到老了就会有多怀念，过了这个村就没这个店。一年英硕 一生英伦情  原图 ,2023-12-01 17:31,22,0,0,,,
NyaNX39FD,https://weibo.cn/comment/NyaNX39FD?uid=2481431541&rl=0#cmtfrm,:TensorChord是一家年轻的技术向公司，创立于 2022 年 6 月，目前已获得一线基金支持，完成天使轮融资。我们是一个麻雀虽小五脏俱全的团队。其中有前 AWS AI Lab Shanghai 的算法工程师，也有来自 ByteDance 新加坡团队的朋友，还有前腾讯云的基础设施工程师，以及 Kubeflow 和 DGL 等开源社区的活跃贡献者。我们的工作背景都大不相同，但我们都有一个共同点：对构建 AI/ML 领域的开发者工具与基础设施有着极高的热情。因此我们正在寻找更多志同道合的小伙伴们，共同构建下一代的云原生 AI 基础设施。对于实习生我们期望你一周能投入4-5天，实习时长至少3个月。 职位描述与要求实习生（AI+DB 方向）参与向量数据库的功能开发和性能优化，通过工程和算法手段（指令集优化，索引算法等）优化用户使用体验- 开发 pgvecto.rs 功能，为 PostgreSQL 增加更多向量数据库功能必须项：- 本科或以上学历，熟练掌握 Rust 编程语言- 基本的英语听说写能力，能够使用英语进行文档写作，技术交流等活动；- 了解关系型数据库的基本原理加分项：- 了解向量数据库常见算法- 了解关系型数据库内部算法及数据结构- 工作地点：远程工作其他：实习薪资 300/天，目前无留用机会投递方式邮件发送 PDF 简历（中英文均可）至 join@tensorchord.ai邮件标题请注明职位方向姓名，在邮件内容中包括一周可以工作的时间，对职位有任何问题也可一并在邮件中写明。#找工小知识#,2023-12-21 11:02,1,0,0,,,
NxSPWqx82,https://weibo.cn/comment/NxSPWqx82?uid=2481431541&rl=0#cmtfrm,:下午和某国内给大模型标数据的创业公司CEO聊天，深刻感受到国内ToG和jun gong的繁荣，也可能是浙江政府比较有钱？国内的CEO办公室风景都超好还能喝茶，国外CEO连办公室都没有。国内聊天的人：X省X市人工智能研究院委员会秘书长。国外聊天的人：X厂X组LLM方向Director/Manager。不方面多说，大家细品。-摄于浙江大学计算机创新技术研究院,2023-12-19 20:18,29,0,7,,,
Nx7n7hDv6,https://weibo.cn/comment/Nx7n7hDv6?uid=2481431541&rl=0#cmtfrm,提问：我这是静奢风还是老钱风？  原图 ,2023-12-14 19:27,28,0,19,,,
NvOVDs2cC,https://weibo.cn/comment/NvOVDs2cC?uid=2481431541&rl=0#cmtfrm,读博就是“赌博”，听懂掌声👏！  ,2023-12-06 06:40,22,0,0,,,
Nxdq3D2Ei,https://weibo.cn/comment/Nxdq3D2Ei?uid=2481431541&rl=0#cmtfrm,:科技海王图鉴大赏：1. 没有paper但是蹭公司去NeurIPS/ICCV/CVPR上和Andrew Ng/Yann Lecun等大佬拍照打卡；2. 穿着打扮类似纽约金融男（黑衣黑裤+头发梳到后背），必戴黑框/金丝边眼镜，会议胸牌拍照只露学校名称的一半；3. 三句话不离“我这个方向非常有前途”“我这个paper已经和很多vc聊过了”“学术界和工业界都没意思，我还是想出来创业”；4. 朋友圈必晒当地美食和旅游，红酒生蚝雪茄购物，并且在poster前拍照不露脸只有背影主打氛围感；,2023-12-15 10:51,20,0,0,,,
Nwantr3lF,https://weibo.cn/comment/Nwantr3lF?uid=2481431541&rl=0#cmtfrm,国内外VC的最大区别是美国vc大部分都有创业经验，但是中国VC投资人很多都是大厂or分析师出身，毫无创业背景。 #光头老师创业学#  ,2023-12-08 13:16,18,0,4,,,
NwbLEfKXA,https://weibo.cn/comment/NwbLEfKXA?uid=2481431541&rl=0#cmtfrm,准备后面每天推送一些北美实习Intern/应届NG/Junior level的职位，比较focus小厂和startup。希望能够帮助今年找工的友友们～#找工小知识#  ,2023-12-08 16:49,40,0,6,,,
Nxdvw0JrF,https://weibo.cn/comment/Nxdvw0JrF?uid=2481431541&rl=0#cmtfrm,对12月情有独钟，因为有一种“反正一年马上结束了再怎么努力还是那个b样“的松弛感。  ,2023-12-15 11:05,32,0,1,,,
NxSrRyHCd,https://weibo.cn/comment/NxSrRyHCd?uid=2481431541&rl=0#cmtfrm,怎么才能转型做颜值博主  [组图共2张] 原图 ,2023-12-19 19:18,42,0,17,,,
NvoKmk6f1,https://weibo.cn/comment/NvoKmk6f1?uid=2481431541&rl=0#cmtfrm,湾区魔幻现实主义大赏（二）可惜这里没有加州尼姑，但是有湾区留子的心碎女孩收容中心和金碧辉煌KTV。摄于：Fremount CA  [组图共2张] 原图 ,2023-12-03 12:01,7,0,2,,,
NwUcwx6gr,https://weibo.cn/comment/NwUcwx6gr?uid=2481431541&rl=0#cmtfrm,回国就不知不觉走上了服美役的道路，睫毛，指甲，头发…..能安排的都安排上了。围巾要是B家双面羊绒的，大衣要Maxmara羊驼绒，高跟鞋要大于等于5cm的。  ,2023-12-13 09:56,68,0,12,,,
NuMI4nTyz,https://weibo.cn/comment/NuMI4nTyz?uid=2481431541&rl=0#cmtfrm,欢迎各位领导莅临指导魔幻现实主义大赏（湾区硅谷版）  [组图共3张] 原图 ,2023-11-29 11:11,10,0,3,,,
NoutIy9e6,https://weibo.cn/comment/NoutIy9e6?uid=2481431541&rl=0#cmtfrm,:在思考我的weibo账号自从public之后可以做什么类型账号现在征集友友们的意见：1. 吐槽分享湾区就业职场生活感悟pros：本人职业是hr比较容易获取素材cons：容易被老板骂/涉嫌引战2. 吐槽男女感情问题pros：本人比较八卦网上冲浪时间较长cons：涉嫌引战/男女对立等问题3. 生活照片/宠物/美食分享pros：比较岁月静好cons：赛道拥挤并且很花时间p图和想素材当然以上三种类型可以任意叠加大家可以随意投票评论～,2023-10-19 01:44,16,0,15,,,
NtP39dDmS,https://weibo.cn/comment/NtP39dDmS?uid=2481431541&rl=0#cmtfrm,真的不喜欢在情感拉扯关系中写小作文的人，总有一种初高中青春文学过剩的错觉。并且真的会让人很下头。大概率爱写小作文的也爱写pdf和excel可能分手之后还会写“分手原因分析综述”和“恋爱花销账目”，实在让人爱不起来。#情感关系#  ,2023-11-23 03:18,18,0,5,,,
