wid,weibo_link,content,img_urls,location,publish_time,publish_tool,like_num,forward_num,comment_num
Nu7kDf7tO,https://weibo.cn/comment/Nu7kDf7tO?uid=5115269913&rl=0#cmtfrm,昨天听到小林在客厅看电视剧：“他们那届入职五十个人，只有两三个能升合伙人，他不会真的觉得自己能升吧？”我：“I feel personally attacked.”  ,2023-11-25 01:50,28,0,5,,,
NmuqO25Ba,https://weibo.cn/comment/NmuqO25Ba?uid=5115269913&rl=0#cmtfrm,":恋爱回忆录 （7）我和小林第一次吵架发生在他教我数学的时候。因为转学要低我很多学分，我不想晚毕业，就研究了一下抵学分的考试，很多理科的必修课是可以考试抵掉，我就准备自学微积分。结果高中数学经常不及格的我，看了半天书一页也不会。小林就帮我把书看了一下，然后写了很多笔记给我，一点点给我讲。我听得很认真，但做题就全不会。他有点生气说我没有认真听，我非常生气说你是不是歧视我的智商。这种事情后来还发生过很多次，他至今无法理解，“书看了就能懂，懂了就能消化运用记一辈子，你怎么就不能考场上自己推导公式呢？”最后他还是耐心给我答疑，我采用题海战术，磕磕碰碰的把考试过了。转眼来到我们都各自回学校读书。为了寒假去英国找他玩，我去了附近的大城市办英国签证。办签证那天正好是我的生日，大巴还在路上抛锚了，晚点了三四个小时，我在路上又累又饿拿着手机跟小林聊天，他说你回去看看有惊喜小礼物。回到家拆开是一条Tiffany的手链，还有一个小卡片，写着：You’re the sunshine of my life. To my best friend, my love. 我再次呜呜呜呜呜。寒假我去了英国，当时小林很穷住在一个半地下室的客厅里，我们门口就是高速公路，每次大卡车路过嘎嘎嘎的整个屋子都在震动。我们大部分时间都靠步行，因为伦敦的公共交通也很贵，逛了很多博物馆和集市。冬天伦敦的天气不好，我们有时候就会窝在屋子里面一起看剧或者玩游戏。当时小林公寓对面是一家超市，他们晚上九点以后有卖打折的东西，一块十根的小鸡翅，三磅一个的大猪肘子，还有一两块一大瓶的无辜牌果汁。我们每次都拿着一大堆一两毛的硬币，去投币机里面结账，等待我们的晚饭。小林是广东人，会煲汤，我最喜欢喝的是他做的排骨胡萝卜玉米汤。有一天他给我做了个三文鱼饭团，我觉得太好吃了，他说，“这是你半年前收藏的食谱。” 我后来发现他手机里有个备忘录，记着我偶尔收藏或者截图给他说看起来很好吃的东西的食谱，还有一些当时很火的一个番茄饭之类的。他说，当时记下来，就想见面了做给你吃。",2023-10-05 21:56,92,0,17,,,
Nr8quAT1f,https://weibo.cn/comment/Nr8quAT1f?uid=5115269913&rl=0#cmtfrm,睡觉觉，准备四点起来看LNG打SKT了！  ,2023-11-05 11:07,2,0,2,,,
NrRLvvyLI,https://weibo.cn/comment/NrRLvvyLI?uid=5115269913&rl=0#cmtfrm,有天小林看着我们的狗问我，你说狼是怎么一步步变成狗的。我说，可能有的狼觉得外面太危险，放弃自由死皮赖脸跟着人为了讨口饭吃。看到青年作家考编，突然想到这个对话，也算是一种自愿戴上枷锁的行为吧。  ,2023-11-10 06:32,18,0,7,,,
NxKCAAS3h,https://weibo.cn/comment/NxKCAAS3h?uid=5115269913&rl=0#cmtfrm,之前那个名字太难打了，把名字改回来了（为此还开通了微博会员呜呜呜。其实想改成陈诺是一只猫咪，但是那个喵字辈魔咒太可怕了，猫猫做错了什么  ,2023-12-18 23:23,33,0,8,,,
NmkUAtX4u,https://weibo.cn/comment/NmkUAtX4u?uid=5115269913&rl=0#cmtfrm,真诚建议考虑做诉讼和非诉的时候考虑一点：你早上起得来吗。我和我纽约来做非诉的同事每天抱头大哭：我们纽约办公室早上十点半之前都没人的，为什么这儿早上九点半早饭都没了啊！  ,2023-10-04 21:42,26,0,5,,,
NvyBgvmKW,https://weibo.cn/comment/NvyBgvmKW?uid=5115269913&rl=0#cmtfrm,毛茸茸  原图 ,2023-12-04 13:06,33,0,1,,,
Nmv7S1Ess,https://weibo.cn/comment/Nmv7S1Ess?uid=5115269913&rl=0#cmtfrm,去我们楼的医药箱里找止咳糖吃，发现止血贴和布洛芬都被人拿完了 （非常肯定大部分止血贴被paper cut受害者拿走了，因为我也是其中一员  ,2023-10-05 23:42,6,0,2,,,
NvbFFyHje,https://weibo.cn/comment/NvbFFyHje?uid=5115269913&rl=0#cmtfrm,早上讲最近的案子。A：“我已经让gpt把opinion给我总结了一下，写得可好了。”我：“那以后一年级不就失业了？”B：“gpt legal research不行，太喜欢编了，和很多一年级一样。”哈哈哈哈哈哈哈  ,2023-12-02 02:43,25,0,2,,,
NvWlmAExm,https://weibo.cn/comment/NvWlmAExm?uid=5115269913&rl=0#cmtfrm,今日微博：乐理课集体教学。  ,2023-12-07 01:33,8,0,0,,,
NwfdRxpnd,https://weibo.cn/comment/NwfdRxpnd?uid=5115269913&rl=0#cmtfrm,当时说电竞女选手没有电竞选手想赢比赛的心的时候就想讲了，现役电竞男选手里面，哪些人是想凭借天赋捞钱，哪些人真的享受这个游戏，哪些人真的是想赢的，其实真的很明显。这个行业真的不能太在意自己的名声，左右手说的就是你们！  ,2023-12-09 01:36,12,0,0,,,
NjtsWh7c7,https://weibo.cn/comment/NjtsWh7c7?uid=5115269913&rl=0#cmtfrm,:周末出去露营，点篝火的时候小林非常自信跟我说，“得把柴批小了才能烧起来，太大的不容易点燃。” 然后我们就进入了捡柴火生火捡柴火生火的死循环。最后我指着一大堆叠起来的大木材说，“我认为那些就是用来烧的！” 结果证明我是对的。后来我们复盘了一下，讲我为什么没有一开始就坚持我的想法直接烧大木柴，我说我看你那么自信以为你很懂啊！他：“你工作上也这样吗？” 我：“是的呀，合伙人/客户这么做肯定有他们的道理！” ,2023-09-16 01:58,18,0,2,,,
NwtiVq7IF,https://weibo.cn/comment/NwtiVq7IF?uid=5115269913&rl=0#cmtfrm,小林：你好奇XC90和40的区别吗？然后把我刚给他买的XC90停在了XC40邻居车边上。我们的车大了整整一倍而且看起来油光锃亮的。我：我要是邻居我要昏过去了，你这个行为叫霸凌！！！  ,2023-12-10 13:27,13,0,1,,,
NmpPNx4wS,https://weibo.cn/comment/NmpPNx4wS?uid=5115269913&rl=0#cmtfrm,:恋爱回忆录 （5）刚在一起的时候是有一点奇怪的，因为之前完全不了解，而且隔着五六个小时的时差，我们也就是每天在QQ上面聊聊天。那时候我闺蜜还在失恋的恢复期，而且我觉得和小林刚在一起也不是很稳定，万一他过几天酒醒了怎么办，于是我就没有告诉她。刚在一起不久就是情人节，小林问我要什么，我说想要一副耳机，他就给我送了一副大概四十块钱的金色的入耳式耳机，我超喜欢，但是后来有一次不小心掉到地上踩坏了，十分心疼。因为他一直说英国的饭很贵很难吃，我给他寄了一箱辛拉面。后来他跟我说，他最讨厌吃的就是辛拉面了！！但当时他还是对我表达了感谢 ：）学校里有一个兄弟在追我，但是他追我的方式非常独特，他没有跟我表白，甚至在我面前都很正常，但是他跟所有人讲他在追我。我：…… 我就当作不知道。有一天我闺蜜又开始进入失恋emo的状态，于是我们俩去食堂吃饭我顺便安慰一下她，她还一边走一边跟我说，“现在就我们俩是单身了。” 我还没来得及解释，就遇到那兄弟，我闺蜜超兴奋和那兄弟打招呼，“heyyyyyy，陈诺现在还是单身呢！“ 我捂着她的嘴把她拉走了，然后跟她解释了一番我有了个天降男友这个事情。她表示不可思议问我，你怎么就那么快答应了。我说，可能是因为我有一点学历崇拜，而且他还是数学系的，这谁顶得住。她进行了常规的闺蜜操作：不可置信，要看照片，要做背景调查，又对我进行了长达一个星期的谴责，说我为什么直接抛下她就脱单了！有一天我上课，中国同学们课间聊天，我前桌给大家讲他室友失恋的故事，我们所有人津津有味吃瓜。前桌讲他室友已经把自己关在宿舍三天没出门了，因为他追一个妹子两次都没成功，每次都是要表白了妹子就有了新男友。我们说，啊，那你这朋友也太磨叽了吧，可能这就是有缘无份也没办法，而且说不定那妹子过几天就分手了呢，下次抓住机会好了。下课了前桌邀请大家去他宿舍劝一劝他的室友，我也一起兴致勃勃过去吃瓜，然后发现他室友是前面提到那兄弟。小丑竟是我自己。我把这个事情给小林讲了一番，”我以后还怎么面对我的前桌啊！“ 小林觉得很好笑，而且他知道那兄弟后来stalk了他的人人账号，还去转发了一篇文章，大致是讲一个诗人每天在心仪的女生窗下念诗，念了九十九天，女孩终于探出头，看到一个骑士，然后跟着骑士走了。我：bro，你好mean啊！！！！因为我真的很不喜欢我大一的学校，所以在一起以后就忙着转学的事情。但是因为当时实在是太垃圾了，SAT也没考出来，托福也没考出来，总之就是丧丧地望着那些在小林看起来十分一般，但我看起来遥不可及的学校，不知道自己以后到底怎么办。小林很贴心地帮我看简历和文书，帮我搜集学校信息，最后好歹有一所我还挺喜欢的学校收留了我。因为小林学校比较宽进严出，尤其是数学系每年都要挂科末尾10%让他们补考，补考不过的话只能留级或者退学，总之压力非常大，于是他在期末考试期间就消失了，而我就和我闺蜜回国出去玩了。520的时候他给我发了个自己拍的爱心的照片，我们就约好等他考完试回国见面。谁能想到在一起半年才见第二面呢，真的是网恋奔现了。,2023-10-05 10:14,43,0,9,,,
Nf4BEpn2z,https://weibo.cn/comment/Nf4BEpn2z?uid=5115269913&rl=0#cmtfrm,🥰  原图 ,2023-08-18 03:19,16,0,0,,,
N7i6XjFas,https://weibo.cn/comment/N7i6XjFas?uid=5115269913&rl=0#cmtfrm,我：我姐妹昨天回美国了我，准备今天给她点一个大地球（csgo最高段位）陪玩快乐一下。朋友：这是什么当代面首。我：草。  ,2023-06-27 23:00,12,0,0,,,
NfoWr2B12,https://weibo.cn/comment/NfoWr2B12?uid=5115269913&rl=0#cmtfrm,朋友：我辞职准备去环游世界！然后准备累了去加拿大定居，找一份自己喜欢的工作！我：csgo let’s go! 下一把我们去A还是去B？  ,2023-08-20 07:06,8,0,3,,,
NbS92butE,https://weibo.cn/comment/NbS92butE?uid=5115269913&rl=0#cmtfrm,看了一眼我们所up or out的政策，掐指一算我out之前可能还好再赖个一年半吧！  ,2023-07-28 02:05,5,0,2,,,
Nnz5dk03h,https://weibo.cn/comment/Nnz5dk03h?uid=5115269913&rl=0#cmtfrm,太久没回国了，用人民币主要找爸妈要，感觉很不方便。比如，如果我想买一把游戏里的刀，我：妈，给我三千块。我妈会问：你要干嘛？如果我说：我要买csgo的刀。我妈就会劝我下载反诈骗app。上次我表达了想买刀的愿望，小林当场下楼刷了个LV给我说，求你别买刀了。🫠  ,2023-10-12 23:37,42,0,11,,,
NlqsE8tX7,https://weibo.cn/comment/NlqsE8tX7?uid=5115269913&rl=0#cmtfrm,昨天看英雄联盟亚运中国队比赛。我问朋友：你看哭了吗？他：我看笑了。  ,2023-09-28 22:00,10,0,0,,,
NuINa6JDz,https://weibo.cn/comment/NuINa6JDz?uid=5115269913&rl=0#cmtfrm,隔壁组合伙人：你能不能看一下这个credit agreement？我：可以的，不过我上一次看credit agreement的时候大家刚开始讲拿掉LIBOR   ,2023-11-29 01:12,13,0,0,,,
NntxE8E24,https://weibo.cn/comment/NntxE8E24?uid=5115269913&rl=0#cmtfrm,在看Michael Lewis讲SBF的那本新书，Michael Lewis你糊涂啊！！晚节不保啊！你之前写的都是行业大佬但是这里居然为了SBF一个骗子站台你图什么呀！  ,2023-10-12 09:31,5,0,0,,,
NltasbEpf,https://weibo.cn/comment/NltasbEpf?uid=5115269913&rl=0#cmtfrm,我：政府要shutdown了我们SEC filing都没法搞了怎么办啊！合伙人：我去欧洲玩一个星期 🥰  ,2023-09-29 04:53,26,0,5,,,
NlB5iz71z,https://weibo.cn/comment/NlB5iz71z?uid=5115269913&rl=0#cmtfrm,周五开组会，打开视频，穿睡衣的合伙人们：你怎么星期五在办公室里穿着西服啊！我：我今天忘了穿外套出门我办公室只有西服外套我要被冻死了呜呜呜呜  ,2023-09-30 01:02,8,0,0,,,
NvMYWrOap,https://weibo.cn/comment/NvMYWrOap?uid=5115269913&rl=0#cmtfrm,逛商场的时候千万不要把老公单独留在一个地方。我逛到一半把小林放在一家店门口：“我去接一下朋友，你就在此地，不要走动。” 他乖巧说好。等我三分钟以后带着朋友回来，他已经在人家店里喝上香槟看好表，准备结账了。  ,2023-12-06 01:43,34,0,7,,,
NqnKL19MM,https://weibo.cn/comment/NqnKL19MM?uid=5115269913&rl=0#cmtfrm,今晚活动，游戏群七个人一起看海王打“被美女包围了”，然后看海王不断game over 😂  ,2023-10-31 12:17,1,0,0,,,
Nb6M56qS2,https://weibo.cn/comment/Nb6M56qS2?uid=5115269913&rl=0#cmtfrm,《芭比》好看！剧情和节奏在商业化和深度的平衡里面掌握地很好，我一直觉得这种电影很像立体主义的画，你从不同角度可以看到不同的东西，平权，存在主义，父权制的社会，自我的追求，或者是看高司令的六块腹肌，玛格特罗比的神颜，还有所有人精湛的演技。  ,2023-07-23 01:29,39,0,1,,,
NaQeDgAgo,https://weibo.cn/comment/NaQeDgAgo?uid=5115269913&rl=0#cmtfrm,看了一本中文言情小说 -> 难得有那么自由自在的女主 -> 因为晋江女德投诉和女主在书里炮友太多 作者把女主和其中一个角色的感情线全删了匆匆结尾 -> 气死我了  ,2023-07-21 07:23,18,0,7,,,
NaF1M1YQ5,https://weibo.cn/comment/NaF1M1YQ5?uid=5115269913&rl=0#cmtfrm,突然想到！我们要去看奥本海默的那个博物馆里面停着当年扔小男孩的那架飞机  原图 ,2023-07-20 02:51,14,0,3,,,
NmoRNkFEx,https://weibo.cn/comment/NmoRNkFEx?uid=5115269913&rl=0#cmtfrm,:恋爱回忆录 （4）我和小林就在人人网和qq空间互相点赞了很长一段时间。我当时在等一个waitlist非常焦虑，还发了个状态说，能不能用一个男朋友换一个offer。小林在底下大声嘲笑我说，你没有男朋友也没有offer。他笑得好大声，完全不知道这以后会变成他脸上啪啪响的巴掌！最后我也没有去我的dream school，心灰意冷地去没有那么喜欢的学校念书了。期间交往了一个渣男，很快分手，但是还是伤心了一阵子，每天在人人网发一些悲春伤秋的小段子，小林偶尔看到会嘲笑两句。但我们的交流并不频繁，连qq聊天也是停留在四五个月之前，讲给支教的学生买投影仪的事情，我说他想问题不仔细，投影仪那么难维护买了也不实用，他想想也是接受了我的建议。2013年1月23号，我和闺蜜在图书馆里刷题，在自己的小隔间里收到小林问我：“你有没有男朋友？” 我说，没有啊。他说，“你要不要我做你男朋友？” 我问，你又喝多了？他说，“没有，认真的。” 我考虑了两秒跟他说我看行。后来我问他，我们就见过一面，后来基本没说过话，是什么让你突然送上门做男朋友的？他说，你那天发了一张自拍。,2023-10-05 07:46,72,0,16,,,
NrdXAqxhL,https://weibo.cn/comment/NrdXAqxhL?uid=5115269913&rl=0#cmtfrm,还好我四点起来看了半把就睡觉了，不然我不得被气死！！！心疼Gala！！！#LNG  ,2023-11-06 01:12,1,0,0,,,
NdSnTmKQt,https://weibo.cn/comment/NdSnTmKQt?uid=5115269913&rl=0#cmtfrm,我办公室对面楼里是做诉讼的兄弟姐妹们。我看斜下角那间的老哥每天就坐在窗前思考他的案子，偶尔在本子上写下一些诉讼思路和逻辑，每天回复一万封邮件的我觉得他好酷，像一个诗人。这周轮到我来写memo了，在窗前坐了三天word里面敲了稀稀落落三行字，觉得自己头发要掉光了。我爱非诉！！！  ,2023-08-10 06:22,47,0,4,,,
NdSPxuys5,https://weibo.cn/comment/NdSPxuys5?uid=5115269913&rl=0#cmtfrm,我：包放公司了，得去把包拿回来。小林：你包里有什么值钱的吗？我：我的包本身最值钱。  ,2023-08-10 07:30,17,0,0,,,
NebyW8ui3,https://weibo.cn/comment/NebyW8ui3?uid=5115269913&rl=0#cmtfrm,我受不了了，这条真的看着好生气。母亲的堕胎经历也能变成你炫耀自己的一种手段吗。同为女性没有一点心疼母亲，根本不理解这意味着什么。  原图 ,2023-08-12 07:12,160,0,10,,,
NwKAt9jRF,https://weibo.cn/comment/NwKAt9jRF?uid=5115269913&rl=0#cmtfrm,妈的谁去我闺蜜xhs底下拆穿我的。闺蜜be like：虽然你每天当面骂我不成器，没想到背地里还会夸我！  ,2023-12-12 09:27,10,0,0,,,
Ny501raNf,https://weibo.cn/comment/Ny501raNf?uid=5115269913&rl=0#cmtfrm,自从cs2以后就住回召唤师峡谷了 🤔 （游戏时长和monthly billable有极强的负相关性  原图 ,2023-12-21 03:15 ,2,0,0,,,
Nbr1m4Qf7,https://weibo.cn/comment/Nbr1m4Qf7?uid=5115269913&rl=0#cmtfrm,昨天见了怀孕的朋友，小林回来问我：“我们为什么还没生孩子来着？”我：“因为我们买了滑雪季票，你说要把今年雪季滑完再生。”小林：“哦哦哦对！这个很重要！不能因为生孩子浪费八百块！”  ,2023-07-25 05:02,27,0,1,,,
NtPVdxOoJ,https://weibo.cn/comment/NtPVdxOoJ?uid=5115269913&rl=0#cmtfrm,上朋友家看小孩。其他朋友：你们这个小朋友好可爱啊！我：你们这小朋友的玩具真好玩啊！小林：你们快把玩具收起来不然她回家又要给自己下单了。  ,2023-11-23 05:31,9,0,2,,,
N7mx3k2fh,https://weibo.cn/comment/N7mx3k2fh?uid=5115269913&rl=0#cmtfrm,又不是老乡鸡不做避孕措施让人怀孕然后强迫别人堕胎，道什么歉呢  ,2023-06-28 10:15,15,0,0,,,
N6sOU4TOp,https://weibo.cn/comment/N6sOU4TOp?uid=5115269913&rl=0#cmtfrm,我：我在读你们所写的10-Q，一如既往的漏洞百出，这熟悉的味道朋友没有回复我 🤡  ,2023-06-22 12:25,9,0,1,,,
N6wHsta7N,https://weibo.cn/comment/N6wHsta7N?uid=5115269913&rl=0#cmtfrm,看图说话  [组图共2张] 原图 ,2023-06-22 22:18,14,0,4,,,
N6AVU4lJg,https://weibo.cn/comment/N6AVU4lJg?uid=5115269913&rl=0#cmtfrm,family who knows 我为什么做due diligence读了一整天的医学paper啊我吐了 🤡  这里有一个词是我不查字典能认识的吗（查了也不认识  ,2023-06-23 09:05,31,0,4,,,
N6GocDYXE,https://weibo.cn/comment/N6GocDYXE?uid=5115269913&rl=0#cmtfrm,办公室那么冷，我下楼买条爱马仕的毯子不过分吧！！！  ,2023-06-23 22:58,20,0,4,,,
N72X6x8mf,https://weibo.cn/comment/N72X6x8mf?uid=5115269913&rl=0#cmtfrm,办公室实在是太冷了，请问有什么看起来专业一点的小毯子适合在办公室里面披的（在给马送钱之前问一句  ,2023-06-26 08:24,3,0,9,,,
N73NGphLd,https://weibo.cn/comment/N73NGphLd?uid=5115269913&rl=0#cmtfrm,张雅钦演沈墨感觉很合适  ,2023-06-26 10:34,2,0,0,,,
NwytCaqUc,https://weibo.cn/comment/NwytCaqUc?uid=5115269913&rl=0#cmtfrm,对比一下感觉Solidcore比普通普拉提课强度大，容易找到发力点，但是缺点是上一节课躺三天，我其他团课只要身体还行每天上是没问题的  ,2023-12-11 02:37,6,0,4,,,
N7nnMFyl1,https://weibo.cn/comment/N7nnMFyl1?uid=5115269913&rl=0#cmtfrm,CBS那个新剧Matlock真的是看着昏过去了，70岁重返big law做junior律师什么鬼故事啊！！！  ,2023-06-28 12:25,18,0,4,,,
NpKrF1LxQ,https://weibo.cn/comment/NpKrF1LxQ?uid=5115269913&rl=0#cmtfrm,我：我想开个奶茶店。朋友：我已经在纽约东村开过了。我：？朋友：已经倒闭了。我：！！！  ,2023-10-27 08:13,19,0,5,,,
N7u9S0Mov,https://weibo.cn/comment/N7u9S0Mov?uid=5115269913&rl=0#cmtfrm,那个新的QS排名让我想起十几年前我给我妈第一次介绍小林：“他在世界排名第二的学校读书，虽然你可能没听过那个学校，但你知道世界第二就可以了。”  ,2023-06-29 05:40,27,0,4,,,
N7vrk469T,https://weibo.cn/comment/N7vrk469T?uid=5115269913&rl=0#cmtfrm,拿了绿卡以后想去oxbridge读个master 🥺🥺  ,2023-06-29 08:56,41,0,11,,,
NbyrSAmp0,https://weibo.cn/comment/NbyrSAmp0?uid=5115269913&rl=0#cmtfrm,:前阵子我在公众号发了个美国法律市场的帖子，因为算法推荐看的人还挺多的。群里有人问说“为什么文章里讲现在香港法律市场不好？” 另一个中年男子头像说：“不知道，说不定她是个黑衣人呢。”就觉得很荒谬，一个接受过国外法律教育，在外所的大陆办公室从事多年非诉业务的人，肯定是清楚自己客户业务和所处的市场是什么情况，但是就在这儿讲这种话恶心人。不过我现在想开了，我们多讲话就是为了从这种人手上拿回话语权的。,2023-07-25 23:57,58,0,6,,,
NmqpGgyxQ,https://weibo.cn/comment/NmqpGgyxQ?uid=5115269913&rl=0#cmtfrm,:恋爱回忆录（6）小林回国的时候我可太开心了，终于可以见面了。但是我当时还是一个十八岁的少女，我爸妈知道小林的存在，但是对于家里的大白菜被猪拱了还是情绪上有点难以接受。我妈大一的时候就一直催我为什么还不找男朋友，等我真的有男朋友了要出去约会了她又开始闹情绪。可能天底下的妈妈都是这样的吧。现在轮到我妹妹找男朋友，我妈说，没有人能配得上我女儿。我跟我妹妹说，你看她当年对小林都挑挑拣拣！妹妹：单身狗叹气。我们俩在国内也是地理位置比较远，飞机大概两小时左右吧。于是他回家待了几天以后决定来找我并且拜访我的爸妈，我爸妈说，那让他住我们家客房吧。我去机场接他，是一班下午的飞机，大夏天的特别特别热，贫穷的我坐两个小时公交车去机场，要把钱省着请他打车回家。见了面就牵了个手，感觉还是很奇妙，有种我的电子宠物变成人的感觉，还那么一大只！接下来几天我们就在我们家乡四处转转，可能因为小林的表现比较好，我爸妈也就松口了，让我跟他出去玩了。我们中途去了一趟厦门，在鼓浪屿玩了两天，住在一家客栈，客栈老板娘做的炸酱面贼好吃，我吃完一碗还要了一碗。小林见状跟他妈妈说，我喜欢吃炸酱面，到他们家第一顿饭他妈妈就给我做了炸酱面，特别好吃！我们在他的城市吃喝玩乐了几天，小林爸妈人都特别好。我们去了长沙跟另一个支教团队会和。但是因为我们暑假时间比较紧，就跟他们聊了一下经验，实地考察了一下他们的团队和情况，我回去写了个报告。在长沙分别的时候我要坐从我们的酒店坐机场大巴，小林则是坐地铁去乘高铁。我们上车前都非常难过，这分别也不知道什么时候再见。我特地排在队伍最后一个，但是也没多少人，很快登车结束了。上了大巴我就一直哭一直哭。大巴快要开了，我想从窗子外面看看小林，但是发现他不在了。然后我抬头，看到他从大巴车小小的走道里走过来，坐在我边上。我一边擦眼泪一边问他怎么上来了，他说自己高铁可以改时间，先送我去机场。我哭得更大声了，抱着他嗷嗷地哭。,2023-10-05 11:43,62,0,15,,,
NfIvlDCb4,https://weibo.cn/comment/NfIvlDCb4?uid=5115269913&rl=0#cmtfrm,我：我想要车库里那辆红色甲壳虫敞篷。小林：那你给他贴个条子。我：上面写“我会出一个你无法拒绝的价格？”小林：倒也不必如此装逼  ,2023-08-22 08:54,16,0,0,,,
NfI5XlhIr,https://weibo.cn/comment/NfI5XlhIr?uid=5115269913&rl=0#cmtfrm,:每次看那种职场剧都会思考，男女主结婚了会不会像我们这样，“你怎么洗完衣服没有去烘干，你工作也这样文件做一半不收尾吗？”“what’s the status of [某件鸡毛蒜皮水电网琐事]，你能去跟进一下吗？””你上班也这样micromanage别人吗？你需不需要我给你做个checklist[讽刺语气]””做项目是这样的呀，你不问怎么推进度？” “你觉得你做的家务比我多是吧，我们搞个billable制度吧，来下这个软件每天开始做家务就计时，我们看看每个人每周干了多久家务。” “为什么所有东西都需要整整齐齐，退一步海阔天空””不行，文件里多一个空格我就会浑身难受睡不着觉，错一个字母我就要发邮件跟乙方指出他们的问题”,2023-08-22 07:51,44,0,4,,,
NxXPk0ZfX,https://weibo.cn/comment/NxXPk0ZfX?uid=5115269913&rl=0#cmtfrm,努力健身了一个月，胖了三斤，我恨！  原图 ,2023-12-20 09:00,10,0,11,,,
NtdofkCeS,https://weibo.cn/comment/NtdofkCeS?uid=5115269913&rl=0#cmtfrm,呜呜呜这个美丽的废物好好看啊 sales：今天我们有这个表还有22mini 我转头就问小林：钱包带了吧？  原图 ,2023-11-19 03:25,8,0,3,,,
NawX3nIY1,https://weibo.cn/comment/NawX3nIY1?uid=5115269913&rl=0#cmtfrm,上次讲的那个朋友的高中生intern很帅，是那种去快餐店买单会有小姑娘跑出来看他的帅。今天我们八卦了一下，他妈是演艺圈知名人物，网上全是他爸妈走红毯照片（爸也很帅 🥺  ,2023-07-19 06:18,36,0,1,,,
NfpU4c6f1,https://weibo.cn/comment/NfpU4c6f1?uid=5115269913&rl=0#cmtfrm,突然意识到下个月新一年级进来我是不是理论上又要升一级 🥲 教练我想做一个三年级  ,2023-08-20 09:33,9,0,0,,,
N9Tvx4eY9,https://weibo.cn/comment/N9Tvx4eY9?uid=5115269913&rl=0#cmtfrm,看到好莱坞编剧罢工那个事情想起来，前阵子有人找我翻译，开价千字80元….我寻思2023年还有如此离谱的价格吗。  ,2023-07-15 01:53,16,0,3,,,
NsBp3objA,https://weibo.cn/comment/NsBp3objA?uid=5115269913&rl=0#cmtfrm,北美各位雪服雪裤买的都是什么，尤其是雪裤有没有150小矮子推荐款  ,2023-11-15 02:43,5,0,9,,,
Nh5Ko3m5W,https://weibo.cn/comment/Nh5Ko3m5W?uid=5115269913&rl=0#cmtfrm,三年前我和朋友吃饭，小林跟他推荐cybertruck，朋友老婆当晚跟我吐槽说他也下单了。我们俩互相安慰：“没事的，反正造不出来，一百块钱就让他们拿去玩好了。” 刚刚我去跟她讲了噩耗：“cybertruck开始提车了” 🫠 （他们还订了辆Rivian马上也要提了  ,2023-08-31 09:54,7,0,2,,,
Nx2JulYhX,https://weibo.cn/comment/Nx2JulYhX?uid=5115269913&rl=0#cmtfrm,:结婚四年了。感想是，和异地恋一样，钱能够解决婚姻里大部分的问题，比如家务分配不均就找阿姨，生活习惯不一样就租/买两套房子，老公心情不好就给他买块表买辆车。但是和谈恋爱不一样的是，婚姻真的需要经营。谈恋爱更像产品试用期，不行还能退货，所以大家都很放松随意，爱怎么样怎么样。谈恋爱六七年基本上没吵过架，更别说提分手，于是没有掌握解决问题的基本办法和程序。刚结婚的时候经常吵架，后来慢慢意识到出现问题应该努力解决，没有人的婚姻能够在完美或者离婚里面二选一，两个人都需要做出让步和努力。当然了这里的努力回到第一段，钱能解决大部分问题。,2023-12-14 07:39,97,0,6,,,
