wid,weibo_link,content,img_urls,location,publish_time,publish_tool,like_num,forward_num,comment_num
M1kavoBCN,https://weibo.cn/comment/M1kavoBCN?uid=7770920737&rl=0#cmtfrm,笑死，鉴于昨天妹妹一走昨晚我就恢复了凌晨四点醒早上七点才能睡着的变态作息，于是我的同学们决定从今天开始轮流来我家陪我睡觉。真的是感天动地同窗情[开学季]  ,2022-08-16 18:28,3,0,2,,,
LEwDHl0cU,https://weibo.cn/comment/LEwDHl0cU?uid=7770920737&rl=0#cmtfrm,我对德铁唯一的爱在于：随处有升降梯我不用推着箱子爬楼梯。然鹅这个优点跟欧洲其他铁路比起来实在太不值得一提。我仿佛是一个到处喊你看我老公不打我，我有一个好老公的浑身淤青的女的😅  ,2022-07-29 15:10,0,0,0,,,
M7ij2CSzi,https://weibo.cn/comment/M7ij2CSzi?uid=7770920737&rl=0#cmtfrm,在冬天来临之前搬出来自己住了，又拥有了两米大床，真的好快乐。外面在下雨，屋内暖烘烘的。不论是坐在暖气旁边看书还是看着窗外发呆，都让我觉得好幸福好满足啊。  [组图共2张] 原图 ,2022-09-25 00:45,17,0,20,,,
MvyF365Xw,https://weibo.cn/comment/MvyF365Xw?uid=7770920737&rl=0#cmtfrm,我沉睡一夏天 琼中  显示地图 [组图共9张] 原图 ,2023-03-03 14:31,27,0,1,,,
Nbmqkuun4,https://weibo.cn/comment/Nbmqkuun4?uid=7770920737&rl=0#cmtfrm,肌肉不够肥肉凑凑  [组图共2张] 原图 ,2023-07-24 17:20,22,0,4,,,
M38TEjYo8,https://weibo.cn/comment/M38TEjYo8?uid=7770920737&rl=0#cmtfrm,本人声明：我化妆从来不是为了取悦自己 我以前会化妆就是为了别人夸我 我想取悦自己的时候我只会去zw 骂我娇妻就是你对 骂我拳师也是你对 你对你对你都对 特朗普坐牢你垫背  ,2022-08-28 17:27,12,0,4,,,
M95vHgCjA,https://weibo.cn/comment/M95vHgCjA?uid=7770920737&rl=0#cmtfrm,"今年诺贝尔化学奖获得者the Nobel laureate in chemistry（我好喜欢laureate这个词所以写出来了）是一位55岁的美国女性，名叫Carolyn Bertozzi, 可见55岁就正值女人的人生壮年啊。最后据说这个姐姐是女同哈哈哈哈哈哈哈哈哈哈  ",2022-10-06 19:51,17,0,6,,,
M9ZnNevR6,https://weibo.cn/comment/M9ZnNevR6?uid=7770920737&rl=0#cmtfrm,嘎嘎嘎嘎给自己挑了万圣节礼物🎃/万圣节收礼物吗不重要不重要 花花太可爱了 奥地利·维也纳圣斯蒂芬大教堂 Apufferfishcanalwayscope的微博视频  显示地图 ,2022-10-12 18:06,10,0,3,,,
N8j5w6VB1,https://weibo.cn/comment/N8j5w6VB1?uid=7770920737&rl=0#cmtfrm,:我很喜欢德国人的地方一个是不管坐在哪里，只要对面座位没人脚就会架上去，是本所谓坐没坐相人士的天堂；还有就是他们擤鼻涕声音都非常大，大家都觉得很正常。轮到我自己重感冒，我发现用力擤鼻涕就是爽，就是爽死了。以及在国内的时候我只是不穿内衣，来这边之后哪怕穿露出肚子上肥肉的衣服我也觉得非常自在。真的，本人天堂,2023-07-04 15:19,41,0,9,,,
NtC4cnuzn,https://weibo.cn/comment/NtC4cnuzn?uid=7770920737&rl=0#cmtfrm,既然说到我爱的剧那就不得不来炫耀一把子，嘿嘿嘿，离维也纳近的好处就是去年赶上了伊丽莎白三十周年在美泉宫前的音乐会。坐我旁边的是一对母女，休息期间妈妈对女儿说，你跟这部剧同龄啊，她三十了你也三十了今年！并且因为有last minutes只花了15欧拿到最好的位置看了蝴蝶梦，舞台效果好到爆炸哭哭  ,2023-11-21 18:15,11,0,2,,,
MfQDhtdyU,https://weibo.cn/comment/MfQDhtdyU?uid=7770920737&rl=0#cmtfrm,每一次内心的不平静都让我意识到自己原来如此脆弱。也是这些脆弱提醒着我，我正拥有着多么鲜活的生命。无论此刻感知到的是快乐幸福还是痛苦，活着都是一件美丽的事情，我永远想要体验更多。  ,2022-11-20 06:51,13,0,2,,,
Npy8uaTVQ,https://weibo.cn/comment/Npy8uaTVQ?uid=7770920737&rl=0#cmtfrm,过秋天  [组图共8张] 原图 ,2023-10-26 00:53,35,0,8,,,
NljQVCLqg,https://weibo.cn/comment/NljQVCLqg?uid=7770920737&rl=0#cmtfrm,每次练完臀腿我都发现阴蒂敏感度大大大大up此时高潮爽度真的是平常两倍起 戒不掉 真的戒不掉🚬  ,2023-09-28 05:10,16,0,12,,,
MiEtRhsTC,https://weibo.cn/comment/MiEtRhsTC?uid=7770920737&rl=0#cmtfrm,女孩子打男人杀男人的新闻就应该被广为宣传，这样剩下的女生在被男人性骚扰被男人殴打的时候就不会去只知道想啊男人好可怕我不知道该如何反击。你也是动物，动物就是会有fight back的本能  ,2022-12-08 17:26,21,0,1,,,
Nh8OHhvwY,https://weibo.cn/comment/Nh8OHhvwY?uid=7770920737&rl=0#cmtfrm,上午起来查了一下八月工资到账了而且还涨了哈哈哈哈哈哈哈好开心，祝大家都付出有回报！（主要还是提醒我自己要继续砥砺前行  ,2023-08-31 17:43,36,0,9,,,
M4yPECled,https://weibo.cn/comment/M4yPECled?uid=7770920737&rl=0#cmtfrm,:读过图书《一日三秋》，我的评分：★★★★★ “路上，阿婆盯了窗外看，感慨说，真正是戏文里唱的，愁肠难洗，是我贪心不足，上坟船里造祠堂，稻罗去麦妥来，賈蒲花难得开，现在是，山明不管，会禮不收。阿宝不响。阿婆说，风景一点也不变，会稽山呀，稻田呀，桑田呀，绿水可以明目，青山可以健… 网页链接,2022-09-07 01:19,3,0,0,,,
NvhEhcxUz,https://weibo.cn/comment/NvhEhcxUz?uid=7770920737&rl=0#cmtfrm,七天吃了六回 真的好好吃🤤  [组图共9张] 原图 ,2023-12-02 17:57,18,0,2,,,
Mh9bZlcfJ,https://weibo.cn/comment/Mh9bZlcfJ?uid=7770920737&rl=0#cmtfrm,"Awake at seven. Cáfe de Flore at eight. Read til ten. On the way to the train I recheck the contents of my sack. Notebook, camera and my pen. Everything I need. A particular joy of good weather. An amiable lightness I easily succumb to. 法国·花神咖啡馆  显示地图 [组图共4张] 原图 ",2022-11-28 19:56,12,0,4,,,
Ma0al1ZjV,https://weibo.cn/comment/Ma0al1ZjV?uid=7770920737&rl=0#cmtfrm,我好快乐 可以明天就死掉的那种 奥地利  显示地图 [组图共9张] 原图 ,2022-10-12 20:05,16,0,3,,,
M9TXskUcq,https://weibo.cn/comment/M9TXskUcq?uid=7770920737&rl=0#cmtfrm,":""Wir finden Stärke in Gefahr und Hoffnung in schwerer Zeit“我们在危险中找到力量，在黑暗时看到希望。今晚演出我右边的区坐了好几排小学生（好羡慕她们的人生）。舞台上的布景精妙的来回变化，华丽的道具，始终如一极具张力的德奥群舞，还有女主的合唱，我一阵一阵起鸡皮疙瘩。好开心虽然行程赶的不行但我还是来了。 奥地利·莱蒙特剧院",2022-10-12 04:17,7,0,1,,,
Nrc965CDV,https://weibo.cn/comment/Nrc965CDV?uid=7770920737&rl=0#cmtfrm,全欧洲的狗都爱我  [组图共4张] 原图 ,2023-11-05 20:35,36,0,8,,,
NqSp1zxiw,https://weibo.cn/comment/NqSp1zxiw?uid=7770920737&rl=0#cmtfrm,路过维也纳理工，进来上了个厕所。里面贴着两张海报，一张写着no means no另一张写着我们不容忍任何性骚扰和侵犯行为，如果你需要帮助或者感觉到不适请向我们求助。然而讽刺的是这里的男厕所仍然比女厕所更大，就像我们学校一样。德语区你不愧brotherhood  [组图共2张] 原图 ,2023-11-03 18:19,28,0,0,,,
M3Xpgd7M7,https://weibo.cn/comment/M3Xpgd7M7?uid=7770920737&rl=0#cmtfrm,在泳池边准备下水妹妹：我的逼好冷妹妹女朋友：来来来我给你暖暖哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈  ,2022-09-03 02:02,0,0,8,,,
Nlo47uZMo,https://weibo.cn/comment/Nlo47uZMo?uid=7770920737&rl=0#cmtfrm,我越战越勇 我越挫越强（不强也可以哈 我不强的时候我就一个人安安静静不强 我强的时候就来微博告知全球总而言之 言而总之 我没有害怕过 我不会害怕的 也不会退缩  ,2023-09-28 15:54,18,0,0,,,
MipMdhEhj,https://weibo.cn/comment/MipMdhEhj?uid=7770920737&rl=0#cmtfrm,分享视频 Apufferfishcanalwayscope的微博视频  ,2022-12-07 04:00,13,0,1,,,
LEoy1xAH8,https://weibo.cn/comment/LEoy1xAH8?uid=7770920737&rl=0#cmtfrm,昨天下午和很坏的ENTP妹妹一起去取晚饭。我说我饿到要死了，她说那我去参加你葬礼。我说那现在给份子钱，她说去葬礼为什么要给份子钱，我说来了不给份子钱一律陪葬。说完觉得自己好好笑，本来就胆汁反流完了笑到胃抽抽🥲  ,2022-07-28 18:34,1,0,0,,,
LEsxyd7FV,https://weibo.cn/comment/LEsxyd7FV?uid=7770920737&rl=0#cmtfrm,:差别就是非常大的，前段时间在预注册（差不多这个意思实在没有完全对应的中文项）下学期入学，我的专业是主修150分再必须加上30分的辅修。原本想说那我就选社会学好了。我们学校的社会学专业跟我们计算机专业一样，有一个自测的流程。这个流程不影响你的录取，只是让你自己了解你的情况，看看自己是否适合学这个专业。我一点进去社会学的自测题我就发现，这就是我过去几年一直在关注的东西啊。每一个问题关心的都是女性职场地位，女性的政治地位，女性的未来发展，社会的男女不平等。甚至在2018年德国男女同工不同酬的差距都达到了18%。我每次在地铁站等地铁的时候，都会看到很多广告。有些是一句广告词，比如说永远不要因为你是一个强势的女性而道歉。有些是选择题的方式来科普，比如说性别薪酬差距是指什么，比如说世界多少强的公司里女性高管占多少比例。,2022-07-29 04:44,0,0,0,,,
LE89wETv2,https://weibo.cn/comment/LE89wETv2?uid=7770920737&rl=0#cmtfrm,快乐了  原图 ,2022-07-27 00:50,3,0,1,,,
M0ViRaeyX,https://weibo.cn/comment/M0ViRaeyX?uid=7770920737&rl=0#cmtfrm,胃病还在治，所以我现在一天基本要吃六到八顿，不然只要一饿就会开始呕吐。刚刚我俩在玩分手厨房，玩到九点我说我饿了，我得去弄点吃的。然后妹妹给我找了吃的完了又说你要不要吃烤面包，接着她去把面包扔进了空气炸锅。呜呜🥹  ,2022-08-14 03:10,4,0,8,,,
NfkP4gW0G,https://weibo.cn/comment/NfkP4gW0G?uid=7770920737&rl=0#cmtfrm,正脱光了躺在裸体沙滩上晒太阳 好幸福  ,2023-08-19 20:36,26,0,4,,,
Nrcg64MgL,https://weibo.cn/comment/Nrcg64MgL?uid=7770920737&rl=0#cmtfrm,好美丽的维也纳 奥地利·维也纳  显示地图 [组图共9张] 原图 ,2023-11-05 20:52,60,0,3,,,
LDctx7jJu,https://weibo.cn/comment/LDctx7jJu?uid=7770920737&rl=0#cmtfrm,:我有的时候看到一些明明很简单的事情，被一些人说得像是攀过万丈高山一样，我会有一种奇怪的不适感。但是仔细想想，每个人的情况不一样，对于我来说易如反掌的事情，对于别的人来说可能就是要用尽全力。同样我需要要用尽全力的事情，在很多人那里也是不费吹灰之力。所以为她人祝福就好，为每个人都达到了自己给自己定的标准而开心就行。,2022-07-20 22:00,1,0,0,,,
NqV6Y5nbY,https://weibo.cn/comment/NqV6Y5nbY?uid=7770920737&rl=0#cmtfrm,嘿嘿嘿嘿嘿好喜欢这个博物馆图五是我绿色的vagina谢谢  [组图共9张] 原图 ,2023-11-04 01:13,25,0,2,,,
LD501CRHG,https://weibo.cn/comment/LD501CRHG?uid=7770920737&rl=0#cmtfrm,无论如何吃了饭了  [组图共4张] 原图 ,2022-07-20 02:58,3,0,0,,,
LD2imiPQJ,https://weibo.cn/comment/LD2imiPQJ?uid=7770920737&rl=0#cmtfrm,咖了  [组图共9张] 原图 ,2022-07-19 20:05,3,0,1,,,
ME9OPdtJe,https://weibo.cn/comment/ME9OPdtJe?uid=7770920737&rl=0#cmtfrm,本一周撸铁五天人士（骄傲）跟大家衷心分享：只要当天撸铁量够大，阴蒂就会变得异常敏感，这种情况下自慰，高潮的爽感大概是平常高潮爽感的十倍起👌🏼  ,2023-04-29 03:49,19,0,5,,,
MvoJsuR5f,https://weibo.cn/comment/MvoJsuR5f?uid=7770920737&rl=0#cmtfrm,我沉睡一夏天  [组图共9张] 原图 ,2023-03-02 13:14,23,0,6,,,
NkWFjpxgq,https://weibo.cn/comment/NkWFjpxgq?uid=7770920737&rl=0#cmtfrm,:以下结论只适用于我自己的人生，并没有太多推广应用价值，介意请慎读。最近关于跟德国人写作业又有了新发现，那就是我上次的发现其实并不够准确。我发现如果和我的白男同学一起写作业的话，哪怕他们最后发现自己错了也不会认错，而只是肯定你的答案是对的。懂我意思吧懂我意思吧。而我的每个德女同学，如果一开始她们觉得我的是错的最后发现我的是对的就都会跟我道歉。学习白男，成为白男，超越白男🤗,2023-09-25 18:08,39,0,5,,,
MgwzrAreD,https://weibo.cn/comment/MgwzrAreD?uid=7770920737&rl=0#cmtfrm,同学家养了小猫咪 居然还有自己的疫苗本 太可爱了  [组图共9张] 原图 ,2022-11-24 17:37,8,0,2,,,
NpSE0udlN,https://weibo.cn/comment/NpSE0udlN?uid=7770920737&rl=0#cmtfrm,在写码课的tutorial上积极响应tutor号召冲上讲台展示并且讲解我的代码，接受底下同学提问并且做出回答。不仅练了写码技能还练了说德语以及次次免费模拟presentation尤其是和一些难缠显眼包白男打来回犹如在为以后职场做模拟，总而言之一举无数得。多么（         ）的东亚一女的！  ,2023-10-28 05:06,46,0,6,,,
Nwnu6jr6w,https://weibo.cn/comment/Nwnu6jr6w?uid=7770920737&rl=0#cmtfrm,分享图片  [组图共4张] 原图 ,2023-12-09 22:38,20,0,0,,,
NxWge6eca,https://weibo.cn/comment/NxWge6eca?uid=7770920737&rl=0#cmtfrm,":怎么说呢德国人敢为自己争取真的是刻在骨子里的，她们的文化里就没有“懂事”或者说“向上越级谅解”这一说。我们州的德国学生把国票谈到了半价这就不讲了。最近我们有一节课的tutorial突然改成了线上，结果也没有发邮件通知。大家去了之后才知道说改线上了，并且是前一天晚上在我们的一个提问的论坛上发的消息。基本上99%的人都没有被通知到。于是一个德国人在线上留言说，这次发生的事情真的让我觉得很不爽，我相信不仅是我自己很多其他学生也不会天天盯着这个网页看（这是事实）。并且接着这个学生问了上节课的内容到底哪些是考试相关的。我们教授回复：上次的lecture您参加了吗，如果参加了的话应该就知道tutorial和lecture讲的内容差不多。这个学生很刚：我当然每一次都参加了，除了这次有事我没去。我相信也不会只有我一个人有这样的情况，因此我想重申一下我的问题：哪些是相关的？最后我们教授说：我问您参加了没有，war weniger als Kritik,并不是为了指责您哈哈哈哈哈哈哈哈哈哈 Ich habe mir Ihre Anregung zu Herzen genommen.我对您的督促和建议深表赞同",2023-12-20 05:01,43,0,5,,,
MdFbt9Psd,https://weibo.cn/comment/MdFbt9Psd?uid=7770920737&rl=0#cmtfrm,:我打工一小时赚12块5，现在自己在家做饭，买一块三文鱼250克五块钱，买一盒鸡腿四块钱，每天喝一升牛奶一块钱，每天买两百克蓝莓不到三块。因为是学生工，所以一周只工作15到20小时，剩下的时间全部可以用来学习玩耍和运动。我们健身房一周20块还有超大汗蒸房。我真的是物质上毫无追求的人，在汉堡店打工也可以不用一直坐着一直盯着屏幕。现在这样的生活让我觉得幸福又满足。,2022-11-05 22:02,18,0,6,,,
LExgvxwrd,https://weibo.cn/comment/LExgvxwrd?uid=7770920737&rl=0#cmtfrm,来妹妹家放行李。风吹得太舒服直接躺下了。一楼老奶奶从厨房窗户看到我以为我进不去楼，问我没人在吗要不要帮你开门，我说没事没事我等我朋友下来。夏天真好啊。  [组图共5张] 原图 ,2022-07-29 16:46,1,0,0,,,
LEgIsfyyi,https://weibo.cn/comment/LEgIsfyyi?uid=7770920737&rl=0#cmtfrm,我长大了，虽然我真的蛮有钱但是我学会向家里要钱了，而且也不哭鼻子了，大女人成长记了就是说  ,2022-07-27 22:38,1,0,0,,,
LEfXFE9vL,https://weibo.cn/comment/LEfXFE9vL?uid=7770920737&rl=0#cmtfrm,半年过去了我妈终于想起来她还有一个漂泊在外的女儿，问我过得怎么样。我说电脑丢了房租付不起了腿摔断了进医院了，请赶紧打钱😀  ,2022-07-27 20:43,1,0,0,,,
LErIo7Qgf,https://weibo.cn/comment/LErIo7Qgf?uid=7770920737&rl=0#cmtfrm,分享图片  [组图共5张] 原图 ,2022-07-29 02:38,0,0,0,,,
LEi26zneU,https://weibo.cn/comment/LEi26zneU?uid=7770920737&rl=0#cmtfrm,分享图片  [组图共6张] 原图 ,2022-07-28 01:59,2,0,0,,,
M2YHXzzy2,https://weibo.cn/comment/M2YHXzzy2?uid=7770920737&rl=0#cmtfrm,前天晚上在河边美美吹风，一个老白男过来问我你怎么一个人在这里，我很没好气地回了一句怎么了不可以吗有问题吗。我日常就是那种谁说我你怎么这样，我都下一句立马怎么了不可以吗，形成条件反射了都。教女的要温柔的我真的一律都视为谋财害命。  ,2022-08-27 15:31,4,0,1,,,
LDxw0tCj6,https://weibo.cn/comment/LDxw0tCj6?uid=7770920737&rl=0#cmtfrm,今天晚上提前从图书馆出来了，回家路上觉得十分平静。这样的时刻好难得啊。晚上九点钟粉色的夕阳照得天透亮。我的生命就是为了这样一些时刻存在着，为了和好朋友一起聊天，一起吃好吃的，为了大树，为了美丽的夕阳，为了我喜欢的音乐剧，为了好看的书。为了爱我自己与爱别人  ,2022-07-23 03:34,1,0,0,,,
NkVZKkQWa,https://weibo.cn/comment/NkVZKkQWa?uid=7770920737&rl=0#cmtfrm,同龄人的钱全用来买醉 我的钱都用来打咖啡 我们都有光明的未来  ,2023-09-25 16:26,19,0,7,,,
LCRoHuL4t,https://weibo.cn/comment/LCRoHuL4t?uid=7770920737&rl=0#cmtfrm,我又体会到了一点明显的差别，不知道是我学习方式的原因，还是有学的这个专业的原因，我感觉到自己明显越来越“抓重点化”。一切以做题为导向，题目里会考的就是重点，别的好像都不重要了。一方面是对那些核心知识点更敏感了其实挺好的。另一方面也觉得其实这样挺偷懒的。  ,2022-07-18 16:21,2,0,0,,,
LCRN8gOJX,https://weibo.cn/comment/LCRN8gOJX?uid=7770920737&rl=0#cmtfrm,学计算机真的学着学着就会觉得哇 好神奇啊！原来还可以这样子  原图 ,2022-07-18 17:21,1,0,0,,,
LCTHwvnc3,https://weibo.cn/comment/LCTHwvnc3?uid=7770920737&rl=0#cmtfrm,同学等着五点一起去吃晚饭现在赶紧从图书馆冲出来去运动 战歌放起来先👌🏼  原图 ,2022-07-18 22:12,0,0,0,,,
MgQQd5wPv,https://weibo.cn/comment/MgQQd5wPv?uid=7770920737&rl=0#cmtfrm,我正在全世界我最喜欢的地方，这里美食、文化、艺术锦簇。而我觉得悲伤。  ,2022-11-26 21:13,21,0,1,,,
NdGwvbRdD,https://weibo.cn/comment/NdGwvbRdD?uid=7770920737&rl=0#cmtfrm,:《看不见的女性》：我们通常将十四世纪到十七世纪称为“文艺复兴”时期，尽管社会心理学家卡罗尔·塔弗里斯在她1991年的书《女性测量的误判》中指出，对于女性来说这并不是一个文艺复兴的时期，她们在智力和艺术生活中仍然被大部分排除在外。我们将十八世纪称为“启蒙时代”，尽管这个时代可能扩大了“人的权利”，却限制了女性的权利，她们被剥夺了对财产和收入的控制权，被禁止接受高等教育和职业培训。我们认为古希腊是民主的摇篮，尽管占人口总数一半的女性被明确排除在投票权之外。,2023-08-09 00:11,9,0,0,,,
LEB7Ki40Z,https://weibo.cn/comment/LEB7Ki40Z?uid=7770920737&rl=0#cmtfrm,我做的最正确也是最重要的一个决定就是，大学毕业那年就决定我要出来。还有什么好说的呢，我们女的就是很会审时度势、运筹帷幄  ,2022-07-30 02:35,3,0,0,,,
NgKeOhDSW,https://weibo.cn/comment/NgKeOhDSW?uid=7770920737&rl=0#cmtfrm,总而言之有氧很强无氧也很强 吃也很能吃 一脚踢飞两个没有问题  [组图共9张] 原图 ,2023-08-29 03:09,40,0,17,,,
M6NKxEhgd,https://weibo.cn/comment/M6NKxEhgd?uid=7770920737&rl=0#cmtfrm,":We class the fourteenth to seventeenth centuries as ‘the Renaissance’ even though, as social psychologist Carol Tavris points out in her 1991 book the Mismeasure of Woman, it wasn’t a renaissance for women, who were still largely excluded from intellectual and artistic life. We call the eighteenth century the ‘Enlightenment’, even though, while it may have expanded ‘the  rights of man’, it narrowed the rights of women’, who were denied control of their property and earnings and barred from higher education and professional training’. We think of Ancient Greece as the cradle of democracy although the female half of the population were explicitly excluded from voting.",2022-09-21 18:58,10,0,6,,,
LBlcY2yxo,https://weibo.cn/comment/LBlcY2yxo?uid=7770920737&rl=0#cmtfrm,在图书馆睡觉区睡了一觉，梦到了小学三年级的教室。教室在二楼，走廊总是冰冰凉凉的，我坐在上面打滚。二楼也没有装防盗网，可也从来没人掉下去。教室后面是一大片草地，有一块还种了菜。阳光永远很明媚。我们在教室里学《猪八戒吃西瓜》。我从小很自由。  ,2022-07-08 16:33,2,0,0,,,
LBDZenm2K,https://weibo.cn/comment/LBDZenm2K?uid=7770920737&rl=0#cmtfrm,:昨天睡得晚，今天起很早，做了早饭，喝完咖啡之后又没有了吃东西的胃口。把《世上最美的溺水者》看完了。一边吃了几口泡面，太辣了，胃火烧火燎。头也很晕。听着歌在床上躺着，躺一会爬了起来给自己热了杯牛奶。嘿嘿，我真的有在学习照顾自己诶。最后一个故事，是典型的男人视角给出来的想象。祖母和孙女之间的关系被写成了剥削与被剥削者。对于祖母而言，孙女就是一个奴隶，每天从早到晚不停干活。一场意外的火灾烧光了祖母的家产，于是她让女孩出卖自己的肉体还债。孙女从来不敢反抗，最后一个男人为了救她杀死了祖母，也赔上了自己的性命。孙女拿着钱远走高飞。如果我来写这个故事，祖母一定是孙女最好的后援者，甚至不会出现祖母，而是外婆与外孙女的故事。外婆会把外孙女当继承者培养，她会受到最好的教育，过上最好的生活。我也绝对写不出祖母卖孙女还钱的故事。更加不会把一个男人写成纯洁无暇的救世者。 这个故事里没有任何女性连结与互助。,2022-07-10 16:22,2,0,0,,,
LBECEkWIK,https://weibo.cn/comment/LBECEkWIK?uid=7770920737&rl=0#cmtfrm,分享图片  原图 ,2022-07-10 17:59,0,0,0,,,
LDcPHrboD,https://weibo.cn/comment/LDcPHrboD?uid=7770920737&rl=0#cmtfrm,昨天叫了救护车，在救护车里做了基本的检查然后八点到了医院。同学被赶去外面等，医院内不允许有人陪同。我在病房内从八点等到十一点，才终于有医生来给我抽血做检查。接着等到十二点拿到验血结果。快十二点二十我和同学往她家走，路上风吹得好舒服啊。  ,2022-07-20 22:55,1,0,0,,,
LDeNDlxmV,https://weibo.cn/comment/LDeNDlxmV?uid=7770920737&rl=0#cmtfrm,分享图片  [组图共8张] 原图 ,2022-07-21 03:55,1,0,0,,,
LDf5c0zRM,https://weibo.cn/comment/LDf5c0zRM?uid=7770920737&rl=0#cmtfrm,我的一个跟我上雅思课的学生，她可能年龄还长了我几岁，得知我今年过来德国重读本科的第一反应是，到时候我身边的同学年纪都太小我可能交不到朋友。我过来之后发现完全不是这样，同类的人就是会走到一起。我身边的这四个女孩，都特别清醒又有趣。  ,2022-07-21 04:38,5,0,0,,,
LDjpsgBll,https://weibo.cn/comment/LDjpsgBll?uid=7770920737&rl=0#cmtfrm,:来市政厅延签，赶上这里正在施工，风一吹空气里全是凉凉的木头味道。让我想起小时候和小姐妹在舅妈卫生院里过的夏天，我们光着脚踩在瓷砖地上，外面很晒，屋内极其凉快，二楼有人在做木工，钜子的声音嘶嘶嘶的。有的时候我在屋里看书，有的时候我们一起打牌。等傍晚的时候我们就去水井旁边洗澡，用一根绳绑着一个水桶在深井里打水，有的时候还能打上来小青蛙。,2022-07-21 15:39,1,0,0,,,
LDjt9BSdG,https://weibo.cn/comment/LDjt9BSdG?uid=7770920737&rl=0#cmtfrm,哈哈哈哈哈哈哈我往回走去坐公交赶火车，结果我还没走到公交就到站了，完了我赶紧朝马路对面跑过去，司机已经往前开了看到我停了下来，然后在车上不停用手指我，哈哈哈哈哈哈哈我一边上一边说谢谢🙏来德国之后真的活成了泰国人🙏  ,2022-07-21 15:48,0,0,0,,,
LDlYr4PcH,https://weibo.cn/comment/LDlYr4PcH?uid=7770920737&rl=0#cmtfrm,回味一xuexue快乐 用户7770920737的微博视频  ,2022-07-21 22:11,3,0,0,,,
LDuzREm9o,https://weibo.cn/comment/LDuzREm9o?uid=7770920737&rl=0#cmtfrm,课间心得：1.德国男的春季把死；2.好开心我来学计算机了，每次上课都觉得我脑子也太好使了叭。3.前两点没有任何关联。  ,2022-07-22 20:05,0,0,0,,,
LDwHO3DrX,https://weibo.cn/comment/LDwHO3DrX?uid=7770920737&rl=0#cmtfrm,考试周于是穿裤衩进图书馆了  [组图共9张] 原图 ,2022-07-23 01:30,3,0,0,,,
LDwSLpRfR,https://weibo.cn/comment/LDwSLpRfR?uid=7770920737&rl=0#cmtfrm,总是会遇到一些不小心被击中的时刻，吃晚饭的时候新认识的女孩子突然问葱用德语该怎么说，她说她不吃葱。我一下子恍神，想起了一些其他的场景。没有什么可以更多展开了，也没有什么结论适合被得出。只是如同在书页后面留下过一些痕迹，被风一吹开又看见了。  ,2022-07-23 01:57,0,0,0,,,
M2ZtPuVNO,https://weibo.cn/comment/M2ZtPuVNO?uid=7770920737&rl=0#cmtfrm,最近一两个月一直在佛系上课，不是我要出门玩了就是学生要出门玩了，或者是要出差了，或者是累了没法上课了。刚刚一看支付宝，居然也赚出来了两个月的生活费。这种感觉真的棒。我爱money money爱我  ,2022-08-27 17:29,3,0,2,,,
M396Umoev,https://weibo.cn/comment/M396Umoev?uid=7770920737&rl=0#cmtfrm,分享图片 瑞士·Bern  显示地图 [组图共9张] 原图 ,2022-08-28 18:00,5,0,0,,,
M9H2lFMZP,https://weibo.cn/comment/M9H2lFMZP?uid=7770920737&rl=0#cmtfrm,秋天/2 Apufferfishcanalwayscope的微博视频  ,2022-10-10 19:24,9,0,0,,,
M9xn6udJE,https://weibo.cn/comment/M9xn6udJE?uid=7770920737&rl=0#cmtfrm,秋天真的好美啊，枫叶原来有这么多种颜色。美不胜收。还在地上捡到了漂亮书签🔖 Apufferfishcanalwayscope的微博视频  ,2022-10-09 18:47,8,0,1,,,
M3roB4a6U,https://weibo.cn/comment/M3roB4a6U?uid=7770920737&rl=0#cmtfrm,把在瑞士这几天的视频剪了一剪嘿嘿嘿。过了一个超级开心的26岁生日，感谢朋友在我的身边。瑞士真的好美丽啊。  ,2022-08-30 16:33,6,0,6,,,
M2KrgwUK4,https://weibo.cn/comment/M2KrgwUK4?uid=7770920737&rl=0#cmtfrm,无尽的晚风 在夏意绵长的城市 瑞士·Zurich  显示地图 [组图共9张] 原图 ,2022-08-26 03:11,6,0,4,,,
M6cgloCl2,https://weibo.cn/comment/M6cgloCl2?uid=7770920737&rl=0#cmtfrm,我是那种如果我发现你这个人很有分寸，知道边界在哪里的话，我会对你非常友善，甚至是超出常人的友善，不过当然是在我能接受的范围内。但是反过来我发现你不是的话，那我就会清楚地告诉你边界在哪里。拒绝人对我来说完全不是什么难事，甚至当面拒绝也不是。  原图 ,2022-09-17 19:32,7,0,0,,,
MjThyhsaW,https://weibo.cn/comment/MjThyhsaW?uid=7770920737&rl=0#cmtfrm,#汪小菲大S床垫梗走出国门#这种荡妇羞辱厌女梗什么时候能死绝啊  ,2022-12-16 20:57,10,0,1,,,
MgUgvauBw,https://weibo.cn/comment/MgUgvauBw?uid=7770920737&rl=0#cmtfrm,我真的不知道到底该如何面对这种撕裂感了她们该怎么办  原图 ,2022-11-27 05:56,3,0,3,,,
